Gouvernorat,Délégation,Localité,Prix,Taille,Proximité,Infrastructure,Type_Agriculture,Additional_Features,Taille_m2,Prix_m2
Monastir,Sahline,Menzel Ennour,19348684,32597 m²,,eau,olivier,,32597.14,593.57
Monastir,Bekalta,Moknine,12141908,23402 m²,,,vigne,,23402.48,518.83
Monastir,Zéramdine,Moknine,4019061,11887 m²,,aucune,agrumes,titre foncier,11887.55,338.09
Monastir,Zéramdine,Menzel Ennour,5604407,30313 m²,,eau,olivier,titre foncier,30313.76,184.88
Monastir,Sahline,Menzel Ennour,845087,16661 m²,,électricité,agrumes,,16661.81,50.72
Monastir,Bekalta,Khniss,5908038,23211 m²,,eau,vigne,,23211.56,254.53
Monastir,Bekalta,Menzel Ennour,592152,869 m²,,électricité,vigne,,869.24,681.23
Monastir,Bekalta,Khniss,19607507,36753 m²,,,olivier,,36753.97,533.48
Monastir,Zéramdine,Bekalta,1341369,13969 m²,,eau,agrumes,titre foncier,13969.69,96.02
Monastir,Zéramdine,Menzel Ennour,3367345,8254 m²,,aucune,agrumes,,8254.31,407.95
Monastir,Zéramdine,Moknine,27090826,49309 m²,,eau,agrumes,titre foncier,49309.84,549.4
Monastir,Zéramdine,Bekalta,2074874,12911 m²,,eau,vigne,,12911.48,160.7
Monastir,Sahline,Bembla,630701,55666 m²,,,,titre foncier,55666.48,11.33
Monastir,Sahline,Khniss,12543624,22398 m²,,électricité,vigne,,22398.53,560.02
Monastir,Bekalta,Ouardanine,304730,535 m²,,,,titre foncier,535.32,569.25
Monastir,Sahline,Sahline,2128900,5899 m²,,,olivier,,5899.52,360.86
Monastir,Zéramdine,Bembla,17109027,36091 m²,,aucune,vigne,,36091.95,474.04
Monastir,Sahline,Menzel Ennour,2226777,46820 m²,,,agrumes,,46820.39,47.56
Monastir,Bekalta,Khniss,3744384,18631 m²,,électricité,agrumes,,18631.56,200.97
Monastir,Bekalta,Sahline,14515717,54597 m²,,aucune,agrumes,titre foncier,54597.05,265.87
Monastir,Bekalta,Ksibet El Médiouni,1201914,25019 m²,,électricité,,titre foncier,25019.04,48.04
Monastir,Sahline,Bekalta,25608145,42298 m²,,aucune,olivier,,42298.15,605.42
Monastir,Sahline,Menzel Ennour,1657418,30534 m²,,,agrumes,titre foncier,30534.6,54.28
Monastir,Bekalta,Menzel Ennour,4199216,11009 m²,,électricité,,,11009.14,381.43
Monastir,Sahline,Bembla,31520687,42984 m²,,électricité,olivier,titre foncier,42984.71,733.3
Monastir,Bekalta,Bekalta,14701534,56179 m²,,électricité,,,56179.2,261.69
Monastir,Bekalta,Menzel Ennour,13579669,23903 m²,,électricité,olivier,titre foncier,23903.66,568.1
Monastir,Bekalta,Bembla,31966993,56874 m²,,eau,agrumes,titre foncier,56874.7,562.06
Monastir,Zéramdine,Téboulba,33881018,49248 m²,,eau,agrumes,titre foncier,49248.53,687.96
Monastir,Sahline,Moknine,768215,11926 m²,,eau,vigne,,11926.96,64.41
Monastir,Sahline,Ouardanine,21541482,45230 m²,,électricité,olivier,titre foncier,45230.51,476.26
Monastir,Bekalta,Menzel Ennour,12103313,35934 m²,,eau,,titre foncier,35934.07,336.82
Monastir,Zéramdine,Sahline,5402895,13733 m²,,eau,agrumes,,13733.15,393.42
Monastir,Bekalta,Sahline,25908023,56122 m²,,eau,olivier,,56122.92,461.63
Monastir,Zéramdine,Bembla,1047052,13981 m²,,,vigne,,13981.21,74.89
Monastir,Sahline,Bembla,20866411,29296 m²,,électricité,olivier,titre foncier,29296.06,712.26
Monastir,Zéramdine,Bekalta,2622602,10645 m²,,aucune,vigne,,10645.84,246.35
Monastir,Bekalta,Téboulba,5745671,11608 m²,,électricité,olivier,titre foncier,11608.12,494.97
Monastir,Zéramdine,Ksibet El Médiouni,16731339,23340 m²,,,,,23340.41,716.84
Monastir,Zéramdine,Bekalta,15777763,26849 m²,,aucune,,,26849.37,587.64
Monastir,Sahline,Khniss,2022833,44555 m²,,eau,agrumes,,44555.8,45.4
Monastir,Sahline,Ouardanine,342996,3357 m²,,aucune,agrumes,,3357.44,102.16
Monastir,Bekalta,Khniss,7303769,57828 m²,,,agrumes,titre foncier,57828.74,126.3
Monastir,Zéramdine,Moknine,31692171,53515 m²,,eau,agrumes,titre foncier,53515.09,592.21
Monastir,Bekalta,Menzel Ennour,14284343,29076 m²,,électricité,agrumes,,29076.36,491.27
Monastir,Bekalta,Sahline,4036170,9157 m²,,aucune,,titre foncier,9157.09,440.77
Monastir,Zéramdine,Khniss,9707911,49176 m²,,,vigne,,49176.39,197.41
Monastir,Sahline,Téboulba,8426278,15380 m²,,aucune,agrumes,,15380.63,547.85
Monastir,Bekalta,Téboulba,17240949,50403 m²,,,vigne,,50403.29,342.06
Monastir,Sahline,Khniss,1031569,15419 m²,,eau,vigne,,15419.57,66.9
Monastir,Sahline,Sahline,6064080,14948 m²,,aucune,vigne,,14948.31,405.67
Monastir,Zéramdine,Ouardanine,12862289,53326 m²,,eau,,titre foncier,53326.24,241.2
Monastir,Zéramdine,Bembla,1920106,9772 m²,,,,,9772.53,196.48
Monastir,Zéramdine,Sahline,489381,1598 m²,,électricité,,titre foncier,1598.19,306.21
Monastir,Bekalta,Bembla,5721188,17053 m²,,aucune,olivier,titre foncier,17053.74,335.48
Monastir,Sahline,Menzel Ennour,3425559,19571 m²,,aucune,olivier,titre foncier,19571.27,175.03
Monastir,Bekalta,Sahline,1890480,36250 m²,,eau,olivier,,36250.82,52.15
Monastir,Sahline,Khniss,31502365,45439 m²,,eau,olivier,,45439.6,693.28
Monastir,Zéramdine,Moknine,32114081,50391 m²,,aucune,vigne,titre foncier,50391.63,637.29
Monastir,Zéramdine,Khniss,748177,21333 m²,,eau,vigne,titre foncier,21333.83,35.07
Monastir,Bekalta,Menzel Ennour,117535,4362 m²,,eau,agrumes,,4362.87,26.94
Monastir,Sahline,Menzel Ennour,17967545,28293 m²,,électricité,agrumes,titre foncier,28293.12,635.05
Monastir,Zéramdine,Khniss,14451302,31885 m²,,électricité,olivier,,31885.14,453.23
Monastir,Sahline,Menzel Ennour,546566,6977 m²,,eau,agrumes,titre foncier,6977.74,78.33
Monastir,Sahline,Bembla,20754674,49577 m²,,eau,,,49577.61,418.63
Monastir,Sahline,Moknine,2153786,7674 m²,,aucune,agrumes,,7674.28,280.65
Monastir,Zéramdine,Menzel Ennour,1024597,2579 m²,,aucune,,titre foncier,2579.94,397.14
Monastir,Bekalta,Bembla,3608402,10075 m²,,aucune,,,10075.96,358.12
Monastir,Zéramdine,Ksibet El Médiouni,10371675,25373 m²,,électricité,,titre foncier,25373.51,408.76
Monastir,Bekalta,Ouardanine,23786991,51763 m²,,électricité,vigne,,51763.74,459.53
Monastir,Zéramdine,Sahline,2410668,3598 m²,,électricité,olivier,,3598.55,669.9
Monastir,Bekalta,Ksibet El Médiouni,22555167,31108 m²,,électricité,agrumes,titre foncier,31108.86,725.04
Monastir,Bekalta,Ksibet El Médiouni,20999952,50121 m²,,électricité,vigne,titre foncier,50121.61,418.98
Monastir,Zéramdine,Moknine,3427396,23033 m²,,,agrumes,titre foncier,23033.58,148.8
Monastir,Bekalta,Bembla,7861773,13474 m²,,,,,13474.4,583.46
Monastir,Zéramdine,Téboulba,18115581,44637 m²,,,,titre foncier,44637.25,405.84
Monastir,Sahline,Bekalta,2409516,3773 m²,,électricité,agrumes,titre foncier,3773.36,638.56
Monastir,Zéramdine,Bekalta,16745306,44717 m²,,électricité,agrumes,,44717.35,374.47
Monastir,Bekalta,Bembla,15005335,22489 m²,,électricité,olivier,,22489.0,667.23
Monastir,Bekalta,Téboulba,7018487,48480 m²,,eau,vigne,,48480.26,144.77
Monastir,Bekalta,Bembla,3226910,4909 m²,,,agrumes,,4909.94,657.22
Monastir,Zéramdine,Moknine,15861665,33692 m²,,eau,,titre foncier,33692.31,470.78
Monastir,Zéramdine,Moknine,246024,2807 m²,,électricité,agrumes,,2807.54,87.63
Monastir,Sahline,Ksibet El Médiouni,11774177,36708 m²,,électricité,,titre foncier,36708.27,320.75
Monastir,Sahline,Téboulba,15969229,41853 m²,,eau,olivier,titre foncier,41853.57,381.55
Monastir,Bekalta,Ksibet El Médiouni,1004209,11275 m²,,aucune,olivier,,11275.65,89.06
Monastir,Sahline,Sahline,887393,7871 m²,,aucune,agrumes,titre foncier,7871.15,112.74
Monastir,Bekalta,Menzel Ennour,13271472,34706 m²,,aucune,,,34706.64,382.39
Monastir,Sahline,Sahline,6826788,10534 m²,,aucune,olivier,titre foncier,10534.68,648.03
Monastir,Sahline,Ksibet El Médiouni,16856031,33323 m²,,eau,vigne,titre foncier,33323.51,505.83
Monastir,Zéramdine,Khniss,5944599,8183 m²,,,vigne,titre foncier,8183.42,726.42
Monastir,Bekalta,Bekalta,11069120,40743 m²,,eau,,titre foncier,40743.23,271.68
Monastir,Zéramdine,Menzel Ennour,6934212,10758 m²,,aucune,olivier,,10758.39,644.54
Monastir,Bekalta,Menzel Ennour,534347,3286 m²,,,vigne,titre foncier,3286.07,162.61
Monastir,Zéramdine,Moknine,8096826,48446 m²,,aucune,agrumes,,48446.28,167.13
Monastir,Zéramdine,Khniss,10808182,46414 m²,,électricité,agrumes,,46414.94,232.86
Monastir,Sahline,Téboulba,2642258,39721 m²,,,vigne,,39721.27,66.52
Monastir,Bekalta,Menzel Ennour,5788575,10017 m²,,eau,olivier,,10017.61,577.84
Monastir,Zéramdine,Sahline,1096734,2613 m²,,électricité,olivier,titre foncier,2613.14,419.7
Monastir,Bekalta,Khniss,25659465,60155 m²,,eau,olivier,titre foncier,60155.82,426.55
Monastir,Zéramdine,Khniss,4455796,19764 m²,,,,,19764.01,225.45
Monastir,Zéramdine,Moknine,13322581,45321 m²,,,,,45321.07,293.96
Monastir,Zéramdine,Ksibet El Médiouni,12026854,32513 m²,,électricité,,titre foncier,32513.8,369.9
Monastir,Sahline,Menzel Ennour,833584,32870 m²,,aucune,,,32870.07,25.36
Monastir,Sahline,Khniss,32201339,54006 m²,,,,,54006.44,596.25
Monastir,Bekalta,Téboulba,4533202,15514 m²,,aucune,olivier,titre foncier,15514.04,292.2
Monastir,Sahline,Khniss,23725941,42489 m²,,eau,vigne,,42489.15,558.4
Monastir,Zéramdine,Ksibet El Médiouni,5570849,10630 m²,,aucune,agrumes,,10630.58,524.04
Monastir,Bekalta,Bembla,16233533,22132 m²,,aucune,,titre foncier,22132.21,733.48
Monastir,Sahline,Moknine,49132,782 m²,,aucune,olivier,titre foncier,782.74,62.77
Monastir,Sahline,Sahline,13364669,53486 m²,,eau,agrumes,titre foncier,53486.49,249.87
Monastir,Zéramdine,Bembla,32157509,47919 m²,,électricité,olivier,,47919.04,671.08
Monastir,Zéramdine,Menzel Ennour,4692635,38654 m²,,aucune,agrumes,titre foncier,38654.33,121.4
Monastir,Bekalta,Bembla,2607144,16165 m²,,,vigne,titre foncier,16165.33,161.28
Monastir,Zéramdine,Ksibet El Médiouni,15988238,49311 m²,,électricité,olivier,,49311.41,324.23
Monastir,Bekalta,Bekalta,14872060,56976 m²,,aucune,agrumes,,56976.71,261.02
Monastir,Zéramdine,Sahline,11245291,47653 m²,,électricité,vigne,titre foncier,47653.58,235.98
Monastir,Sahline,Bembla,13706160,22423 m²,,eau,vigne,,22423.9,611.23
Monastir,Sahline,Khniss,1788642,13181 m²,,aucune,olivier,titre foncier,13181.83,135.69
Monastir,Zéramdine,Khniss,13576680,21691 m²,,aucune,olivier,,21691.8,625.89
Monastir,Bekalta,Ksibet El Médiouni,2572755,28630 m²,,eau,agrumes,,28630.71,89.86
Monastir,Zéramdine,Khniss,1941144,49658 m²,,,vigne,titre foncier,49658.33,39.09
Monastir,Bekalta,Bekalta,5123961,25207 m²,,aucune,vigne,,25207.66,203.27
Monastir,Sahline,Ouardanine,22207096,43275 m²,,aucune,olivier,,43275.19,513.16
Monastir,Zéramdine,Bembla,929933,2016 m²,,,olivier,titre foncier,2016.86,461.08
Monastir,Zéramdine,Bembla,20187774,44620 m²,,électricité,,titre foncier,44620.77,452.43
Monastir,Zéramdine,Khniss,18473078,35697 m²,,électricité,,titre foncier,35697.46,517.49
Monastir,Zéramdine,Téboulba,6249772,35008 m²,,eau,agrumes,,35008.81,178.52
Monastir,Bekalta,Khniss,42341033,58588 m²,,électricité,vigne,,58588.1,722.69
Monastir,Sahline,Bembla,4691372,31568 m²,,eau,,titre foncier,31568.35,148.61
Monastir,Sahline,Téboulba,11965392,38735 m²,,aucune,agrumes,,38735.49,308.9
Monastir,Zéramdine,Ksibet El Médiouni,19184711,43589 m²,,aucune,vigne,,43589.73,440.12
Monastir,Bekalta,Menzel Ennour,693653,3387 m²,,aucune,,,3387.31,204.78
Monastir,Sahline,Menzel Ennour,9859223,20068 m²,,aucune,,,20068.85,491.27
Monastir,Bekalta,Sahline,8199678,35870 m²,,aucune,agrumes,,35870.68,228.59
Monastir,Bekalta,Bembla,8987021,35664 m²,,aucune,olivier,titre foncier,35664.2,251.99
Monastir,Zéramdine,Menzel Ennour,5036097,7191 m²,,eau,,,7191.24,700.31
Monastir,Sahline,Ouardanine,19842297,28394 m²,,aucune,olivier,titre foncier,28394.41,698.81
Monastir,Zéramdine,Ksibet El Médiouni,22978918,47767 m²,,aucune,agrumes,,47767.26,481.06
Monastir,Zéramdine,Bembla,8501260,25515 m²,,eau,agrumes,,25515.52,333.18
Monastir,Sahline,Menzel Ennour,16886607,28381 m²,,aucune,,,28381.33,594.99
Monastir,Sahline,Téboulba,13459158,20282 m²,,,agrumes,,20282.34,663.59
Monastir,Sahline,Ksibet El Médiouni,15486411,32177 m²,,eau,olivier,,32177.55,481.28
Monastir,Zéramdine,Bembla,33417585,54517 m²,,eau,olivier,,54517.49,612.97
Monastir,Bekalta,Moknine,2673689,13234 m²,,aucune,agrumes,,13234.12,202.03
Monastir,Zéramdine,Khniss,4664957,21083 m²,,aucune,vigne,,21083.6,221.26
Monastir,Bekalta,Khniss,5492766,60313 m²,,électricité,olivier,,60313.68,91.07
Monastir,Sahline,Bembla,14206888,24883 m²,,électricité,,,24883.33,570.94
Monastir,Sahline,Bembla,495473,1551 m²,,eau,olivier,titre foncier,1551.7,319.31
Monastir,Zéramdine,Sahline,2783593,9975 m²,,eau,agrumes,,9975.25,279.05
Monastir,Bekalta,Ksibet El Médiouni,17423729,25625 m²,,aucune,agrumes,titre foncier,25625.77,679.93
Monastir,Bekalta,Khniss,264076,361 m²,,aucune,agrumes,titre foncier,361.12,731.27
Monastir,Sahline,Ksibet El Médiouni,30719667,45903 m²,,,,titre foncier,45903.69,669.22
Monastir,Sahline,Bembla,1707867,48163 m²,,aucune,olivier,,48163.22,35.46
Monastir,Zéramdine,Sahline,1923890,21035 m²,,,vigne,titre foncier,21035.32,91.46
Monastir,Zéramdine,Menzel Ennour,253260,10341 m²,,,,titre foncier,10341.38,24.49
Monastir,Bekalta,Sahline,25476516,38161 m²,,aucune,olivier,,38161.92,667.59
Monastir,Bekalta,Bekalta,17014120,34254 m²,,eau,olivier,titre foncier,34254.32,496.7
Monastir,Zéramdine,Khniss,26702185,41628 m²,,eau,,titre foncier,41628.5,641.44
Monastir,Bekalta,Téboulba,20989759,53197 m²,,aucune,olivier,,53197.89,394.56
Monastir,Bekalta,Téboulba,5698259,48479 m²,,aucune,vigne,titre foncier,48479.32,117.54
Monastir,Bekalta,Téboulba,2724301,6803 m²,,électricité,vigne,,6803.95,400.4
Monastir,Sahline,Moknine,15263039,27291 m²,,électricité,olivier,,27291.98,559.25
Monastir,Sahline,Menzel Ennour,4418521,16189 m²,,eau,olivier,,16189.21,272.93
Monastir,Sahline,Ksibet El Médiouni,31216164,48101 m²,,électricité,agrumes,,48101.09,648.97
Monastir,Bekalta,Moknine,22882161,56362 m²,,aucune,,titre foncier,56362.78,405.98
Monastir,Bekalta,Sahline,5963861,9761 m²,,eau,vigne,,9761.46,610.96
Monastir,Sahline,Ksibet El Médiouni,12747275,22844 m²,,eau,agrumes,,22844.99,557.99
Monastir,Zéramdine,Ouardanine,3762188,11205 m²,,électricité,agrumes,,11205.66,335.74
Monastir,Sahline,Ksibet El Médiouni,16269842,45348 m²,,aucune,agrumes,titre foncier,45348.95,358.77
Monastir,Bekalta,Bekalta,10753873,18043 m²,,,,,18043.11,596.01
Monastir,Sahline,Bembla,893978,17338 m²,,,,,17338.6,51.56
Monastir,Bekalta,Bembla,10255029,42049 m²,,,,,42049.49,243.88
Monastir,Bekalta,Téboulba,1359136,3283 m²,,aucune,,titre foncier,3283.81,413.89
Monastir,Bekalta,Menzel Ennour,168339,3374 m²,,,vigne,,3374.21,49.89
Monastir,Sahline,Moknine,6779201,47590 m²,,électricité,,,47590.04,142.45
Monastir,Zéramdine,Ksibet El Médiouni,3600270,25495 m²,,,olivier,,25495.86,141.21
Monastir,Zéramdine,Khniss,38049085,57912 m²,,,agrumes,,57912.49,657.01
Monastir,Sahline,Téboulba,11566894,54312 m²,,aucune,vigne,,54312.32,212.97
Monastir,Sahline,Bekalta,26217833,48824 m²,,,vigne,,48824.6,536.98
Monastir,Bekalta,Sahline,2821214,7512 m²,,eau,agrumes,,7512.42,375.54
Monastir,Zéramdine,Ksibet El Médiouni,6312196,37867 m²,,électricité,vigne,titre foncier,37867.88,166.69
Monastir,Zéramdine,Khniss,29188641,58209 m²,,eau,,,58209.64,501.44
Monastir,Sahline,Sahline,15078580,27942 m²,,aucune,olivier,,27942.96,539.62
Monastir,Sahline,Ksibet El Médiouni,1020605,2496 m²,,électricité,olivier,titre foncier,2496.71,408.78
Monastir,Zéramdine,Khniss,8352422,44850 m²,,aucune,,,44850.04,186.23
Monastir,Bekalta,Moknine,19663456,32496 m²,,,vigne,,32496.21,605.1
Monastir,Zéramdine,Ksibet El Médiouni,25403933,52343 m²,,électricité,vigne,,52343.63,485.33
Monastir,Bekalta,Menzel Ennour,357883,2592 m²,,aucune,olivier,,2592.98,138.02
Monastir,Bekalta,Sahline,8516115,34842 m²,,électricité,olivier,,34842.14,244.42
Monastir,Sahline,Téboulba,7325759,22570 m²,,,olivier,titre foncier,22570.66,324.57
Monastir,Zéramdine,Ksibet El Médiouni,8065952,27178 m²,,électricité,olivier,,27178.22,296.78
Monastir,Bekalta,Menzel Ennour,5106247,9089 m²,,électricité,olivier,,9089.57,561.77
Monastir,Sahline,Moknine,355154,529 m²,,eau,,titre foncier,529.48,670.76
Monastir,Zéramdine,Téboulba,1404877,9659 m²,,eau,,,9659.5,145.44
Monastir,Zéramdine,Moknine,17044999,41289 m²,,,agrumes,titre foncier,41289.18,412.82
Monastir,Sahline,Moknine,8381251,36133 m²,,électricité,,titre foncier,36133.87,231.95
Monastir,Sahline,Ouardanine,36246239,53856 m²,,eau,vigne,titre foncier,53856.11,673.02
Monastir,Sahline,Khniss,3415187,48865 m²,,électricité,agrumes,,48865.18,69.89
Monastir,Sahline,Menzel Ennour,10147611,20331 m²,,eau,olivier,titre foncier,20331.82,499.1
Monastir,Bekalta,Khniss,21808656,46856 m²,,aucune,,,46856.0,465.44
Monastir,Zéramdine,Bekalta,6907102,10176 m²,,,agrumes,titre foncier,10176.81,678.71
Monastir,Sahline,Téboulba,2590584,37929 m²,,eau,vigne,titre foncier,37929.5,68.3
Monastir,Bekalta,Ksibet El Médiouni,4707548,20065 m²,,aucune,olivier,titre foncier,20065.42,234.61
Monastir,Sahline,Menzel Ennour,16458540,28500 m²,,eau,agrumes,titre foncier,28500.13,577.49
Monastir,Zéramdine,Bekalta,15448815,57834 m²,,,vigne,,57834.74,267.12
Monastir,Sahline,Sahline,3059899,16750 m²,,aucune,olivier,,16750.05,182.68
Monastir,Sahline,Bembla,20911784,38398 m²,,eau,vigne,titre foncier,38398.43,544.6
Monastir,Zéramdine,Ksibet El Médiouni,1275273,10921 m²,,électricité,olivier,,10921.24,116.77
Monastir,Sahline,Sahline,3990898,8399 m²,,,olivier,,8399.24,475.15
Monastir,Zéramdine,Khniss,10185657,56048 m²,,électricité,agrumes,,56048.3,181.73
Monastir,Zéramdine,Moknine,24811639,39933 m²,,électricité,olivier,titre foncier,39933.11,621.33
Monastir,Sahline,Sahline,15216993,26719 m²,,,olivier,titre foncier,26719.45,569.51
Monastir,Bekalta,Bembla,17705382,34873 m²,,aucune,agrumes,titre foncier,34873.71,507.7
Monastir,Sahline,Ksibet El Médiouni,1016393,16951 m²,,eau,agrumes,titre foncier,16951.2,59.96
Monastir,Sahline,Ksibet El Médiouni,37023125,50099 m²,,eau,,titre foncier,50099.63,738.99
Monastir,Bekalta,Khniss,28353159,52094 m²,,eau,vigne,titre foncier,52094.88,544.26
Monastir,Sahline,Khniss,14857857,23318 m²,,électricité,agrumes,,23318.88,637.16
Monastir,Zéramdine,Ouardanine,25710131,53424 m²,,aucune,vigne,,53424.76,481.24
Monastir,Zéramdine,Bekalta,1122749,5576 m²,,,agrumes,,5576.11,201.35
Monastir,Sahline,Sahline,697757,10013 m²,,électricité,,titre foncier,10013.74,69.68
Monastir,Zéramdine,Bekalta,10357155,38604 m²,,électricité,agrumes,,38604.33,268.29
Monastir,Zéramdine,Menzel Ennour,15971442,33513 m²,,électricité,vigne,,33513.32,476.57
Monastir,Zéramdine,Menzel Ennour,225530,570 m²,,électricité,olivier,titre foncier,570.53,395.3
Monastir,Bekalta,Bekalta,1152787,28485 m²,,aucune,,,28485.0,40.47
Monastir,Bekalta,Bembla,4907812,9089 m²,,aucune,olivier,,9089.72,539.93
Monastir,Zéramdine,Bekalta,28988791,59233 m²,,eau,,,59233.33,489.4
Monastir,Zéramdine,Sahline,7782138,32629 m²,,,vigne,,32629.51,238.5
Monastir,Bekalta,Bekalta,38223,151 m²,,eau,,,151.26,252.7
Monastir,Zéramdine,Moknine,5246062,12153 m²,,électricité,vigne,titre foncier,12153.51,431.65
Monastir,Zéramdine,Bekalta,14240783,49375 m²,,,agrumes,,49375.16,288.42
Monastir,Bekalta,Khniss,693784,42073 m²,,,,titre foncier,42073.04,16.49
Monastir,Bekalta,Bekalta,2967493,4946 m²,,,agrumes,,4946.07,599.97
Monastir,Sahline,Khniss,21701985,58540 m²,,eau,olivier,titre foncier,58540.1,370.72
Monastir,Bekalta,Bembla,18777931,40957 m²,,,olivier,titre foncier,40957.82,458.47
Monastir,Bekalta,Ouardanine,331291,2669 m²,,eau,olivier,,2669.77,124.09
Monastir,Bekalta,Khniss,2124112,34354 m²,,aucune,agrumes,titre foncier,34354.08,61.83
Monastir,Zéramdine,Bekalta,7955758,53740 m²,,,agrumes,titre foncier,53740.6,148.04
Monastir,Zéramdine,Khniss,1088493,20433 m²,,électricité,agrumes,,20433.52,53.27
Monastir,Bekalta,Khniss,2573855,6306 m²,,eau,olivier,titre foncier,6306.15,408.15
Monastir,Bekalta,Sahline,7821366,47150 m²,,,agrumes,titre foncier,47150.75,165.88
Monastir,Sahline,Moknine,17409899,47167 m²,,électricité,vigne,,47167.24,369.11
Monastir,Bekalta,Ksibet El Médiouni,5168444,29287 m²,,électricité,vigne,titre foncier,29287.95,176.47
Monastir,Bekalta,Ksibet El Médiouni,2493211,33027 m²,,aucune,agrumes,titre foncier,33027.04,75.49
Monastir,Sahline,Téboulba,13443266,30411 m²,,aucune,,titre foncier,30411.19,442.05
Monastir,Sahline,Ouardanine,19167166,36268 m²,,électricité,vigne,,36268.48,528.48
Monastir,Bekalta,Moknine,10109446,23736 m²,,,agrumes,titre foncier,23736.11,425.91
Monastir,Zéramdine,Menzel Ennour,14343525,24482 m²,,électricité,agrumes,titre foncier,24482.02,585.88
Monastir,Sahline,Sahline,7471273,10175 m²,,électricité,,titre foncier,10175.52,734.24
Monastir,Sahline,Téboulba,9193815,30923 m²,,eau,vigne,titre foncier,30923.33,297.31
Monastir,Zéramdine,Moknine,24629067,41785 m²,,eau,,titre foncier,41785.26,589.42
